"ID","Producto","Fabricante","Familia","Marca","Código de barras","Troquel","Código externo","Habilitado","Nodo Habilitado","Estado","Nodo","Acciones"
"100100000000180263","LA SUIPACHENSE YOG.FRUTI. 180G","","","","7794396046744","","","SI","FTW","1","FTW",""
"100100000000180264","LA SUIPACHENSE YOG.VAIN. 180G","","","","7794396046751","","","SI","FTW","1","FTW",""
"100100000000180684","LA TOSCANA ACE.OLI.ALBAH.250ML","","","","7798080520534","","","SI","FTW","1","FTW",""
"100100000000180685","LA TOSCANA ACE.OLI.C/AJO 250ML","","","","7798080520657","","","SI","FTW","1","FTW",""
"100100000000180686","LA TOSCANA ACE.OLI.EX-V.500CC","","","","7798080520077","","","SI","FTW","1","FTW",""
"100100000000180682","LA TOSCANA ACET.BALS.250CC VID","","","","7798080521272","","","SI","FTW","1","FTW",""
"100100000000180683","LA TOSCANA PICKLES 330G","","","","7798080521777","","","SI","FTW","1","FTW",""
"100100000000180671","LA TRANQUERA MA-COC 50SAQ.","","","","7790480008773","","","SI","FTW","1","FTW",""
"100100000000180672","LA TRANQUERA MA-COC.25SAQ.","","","","7790480089819","","","SI","FTW","1","FTW",""
"100100000000180673","LA TRANQUERA MA-COC.50SAQ.","","","","7790480089826","","","SI","FTW","1","FTW",""
"100100000000117890","LA TRANQUERA MATE COCIDO X 25","MOLINOS RIO DE LA PLATA S.A.","YERBA MATE                         (ALM)","LA TRANQUERA","7790480008766","","A50005874","SI","FTW","1","FTW",""
"100100000000180657","LA TRANQUERA YERBA SELEC.1K","","","","7790480089741","","","SI","FTW","1","FTW",""
"100100000000180658","LA TRANQUERA YERBA SELEC.500G","","","","7790480089734","","","SI","FTW","1","FTW",""
"100100000000180659","LA TRANQUERA YERBA SUA.1K","","","","7790480000173","","","SI","FTW","1","FTW",""
"100100000000180660","LA TRANQUERA YERBA SUA.500G","","","","7790480000166","","","SI","FTW","1","FTW",""
"100100000000180661","LA TRANQUERA YERBA SUA.SEL.1K","","","","7790480089949","","","SI","FTW","1","FTW",""
"100100000000180662","LA TRANQUERA YERBA SUA.SEL500G","","","","7790480089932","","","SI","FTW","1","FTW",""
"100100000000180663","LA TRANQUERA YERBA TRILAM 1K","","","","7790480000388","","","SI","FTW","1","FTW",""
"100100000000180664","LA TRANQUERA YERBA TRILAM 500G","","","","7790480000371","","","SI","FTW","1","FTW",""
"100100000000185894","LA TRANQUILINA JGO ARANX500ML","","","","7798134394029","","A50067302","SI","FTW","1","FTW",""
"100100000000185895","LA TRANQUILINA MERM ARAN 330G","","","","7798134394036","","A50067303","SI","FTW","1","FTW",""
"100100000000185896","LA TRANQUILINA MERM CIRUE330G","","","","7798134390533","","A50067304","SI","FTW","1","FTW",""
"100100000000185900","LA TRANQUILINA MERM F.BQ 330G","","","","7798134390571","","A50067307","SI","FTW","1","FTW",""
"100100000000185897","LA TRANQUILINA MERM FRAMB330G","","","","7798134390137","","A50067305","SI","FTW","1","FTW",""
"100100000000185898","LA TRANQUILINA MERM FRUT 330G","","","","7798134390502","","A50067306","SI","FTW","1","FTW",""
"100100000000185899","LA TRANQUILINA MERM HIGO 330G","","","","7798134390397","","A50067308","SI","FTW","1","FTW",""
"100100000000185901","LA TRANQUILINA MERM NJA  330G","","","","7798134390526","","A50067309","SI","FTW","1","FTW",""
"100100000000176980","LA TUCUMANA TAPA.EMP CASERITA","","","","7798099030048","","","SI","FTW","1","FTW",""
"100100000000176981","LA TUCUMANA TPA.PAS. CASERITA","","","","7798099030055","","","SI","FTW","1","FTW",""
"100100000000178038","LA VICTORIA SIDRA C/FRES 720CC","","","","7792316000845","","","SI","FTW","1","FTW",""
"100100000000178039","LA VICTORIA SIDRA ET.BCA 720CC","","","","7792316001019","","","SI","FTW","1","FTW",""
"100100000000172980","LA VIRGINIA AJI TRIT ST 12/25","","","","7790150406915","","A50062365","SI","FTW","1","FTW",""
"100100000000175892","LA VIRGINIA AJI TRIT ST 12/50","","","","7790150406953","","A50065380","SI","FTW","1","FTW",""
"100100000000172988","LA VIRGINIA AJO TRIT ST","","","","7790150411391","","A50062379","SI","FTW","1","FTW",""
"100100000000175893","LA VIRGINIA ANIS GRAN ST12/25","","","","7790150420331","","A50065381","SI","FTW","1","FTW",""
"100100000000017444","LA VIRGINIA AZUCAR   80/6.25G","LA VIRGINIA","AZUCAR                             (ALM)","LA VIRGINIA","7790150787359","LV80524","A88917812","SI","FTW","1","FTW",""
"100100000000024771","LA VIRGINIA AZUCAR P800/6.25G","LA VIRGINIA","AZUCAR                             (ALM)","LA VIRGINIA","7790150787915","LV80522","A88923590","SI","FTW","1","FTW",""
"100100000000024770","LA VIRGINIA AZUCAR S800/6.25G","LA VIRGINIA","AZUCAR                             (ALM)","LA VIRGINIA","7790150787908","LV80520","A88923589","SI","FTW","1","FTW",""
"100100000000175894","LA VIRGINIA BICARB ST   25/50","","","","7790150430392","","A50065382","SI","FTW","1","FTW",""
"100100000000042260","LA VIRGINIA BOLDO E50/1.5G MC","LA VIRGINIA","TE                                 (ALM)","LA VIRGINIA","7790150310212","LV31021","A88941584","SI","FTW","1","FTW",""
"100100000000120337","{LA VIRGINIA CAF CAPS EQ X 10","LA VIRGINIA","CAFE                               (ALM)","LA VIRGINIA","7790150080559","","A50008353","SI","FTW","3","FTW",""
"100100000000140844","{LA VIRGINIA CAF CAPS INTX10U","","","","7790150080610","","A50029216","SI","FTW","3","FTW",""
"100100000000140842","LA VIRGINIA CAF CAPS SUTILX10","","","","7790150080801","","A50029214","SI","FTW","1","FTW",""
"100100000000143058","LA VIRGINIA CAF CLASIC DPX100","","","","7790150100806","","A50031481","SI","FTW","1","FTW",""
